1.78947e-05 0.144842 384569  1010.53
1.79211e-05 0.144855 381832  1008.95
1.79474e-05 0.144867 379112  1007.54
1.79737e-05 0.14488 376408  1007.13
1.8e-05 0.144893 373722  1006.69
1.80263e-05 0.144906 371053  1006.23
1.80526e-05 0.144919 368403  1005.74
1.80789e-05 0.144931 366224  1005.22
1.81053e-05 0.144944 364361  1004.67
1.81316e-05 0.144957 362518  1004.08
1.81579e-05 0.144969 360688  1003.47
1.81842e-05 0.144982 358867  1002.82
1.82105e-05 0.144994 357060  1002.15
1.82368e-05 0.145007 355272  1001.45
1.82632e-05 0.145019 353501  1000.73
1.82895e-05 0.145031 351748  999.982
1.83158e-05 0.145043 350012  999.213
1.83421e-05 0.145056 348292  998.421
1.83684e-05 0.145068 346587  997.588
1.83947e-05 0.14508 344898  996.716
1.84211e-05 0.145092 343223  995.805
1.84474e-05 0.145104 342042  994.859
1.84737e-05 0.145115 341313  993.88
1.85e-05 0.145127 340554  992.871
1.85263e-05 0.145139 339764  991.834
1.85526e-05 0.14515 338945  990.765
1.85789e-05 0.145162 338096  989.664
1.86053e-05 0.145173 337221  988.535
1.86316e-05 0.145184 336320  987.378
1.86579e-05 0.145196 335393  986.196
1.86842e-05 0.145207 334442  984.991
1.87105e-05 0.145218 333465  983.762
1.87368e-05 0.145229 332461  982.511
1.87632e-05 0.14524 331432  981.239
1.87895e-05 0.14525 330377  979.949
1.88158e-05 0.145261 329296  978.643
1.88421e-05 0.145272 328191  977.323
1.88684e-05 0.145282 327061  975.988
1.88947e-05 0.145292 325909  974.64
1.89211e-05 0.145303 324733  973.281
1.89474e-05 0.145313 323536  971.912
1.89737e-05 0.145323 322320  970.535
1.9e-05 0.145333 321086  969.151
1.90263e-05 0.145343 319837  967.761
1.90526e-05 0.145352 318572  966.367
1.90789e-05 0.145362 317294  964.968
1.91053e-05 0.145372 316003  963.609
1.91316e-05 0.145381 314704  962.628
1.91579e-05 0.14539 313397  961.625
1.91842e-05 0.1454 312081  960.972
1.92105e-05 0.145409 310754  960.326
1.92368e-05 0.145418 309424  959.666
1.92632e-05 0.145427 308089  958.991
1.92895e-05 0.145435 307693  958.302
1.93158e-05 0.145444 308005  957.6
1.93421e-05 0.145453 308271  956.884
1.93684e-05 0.145461 308491  956.155
1.93947e-05 0.14547 308666  955.413
1.94211e-05 0.145478 308794  954.658
1.94474e-05 0.145486 309054  953.89
1.94737e-05 0.145494 309421  953.11
1.95e-05 0.145502 309743  952.32
1.95263e-05 0.14551 310019  951.52
1.95526e-05 0.145518 310249  950.708
1.95789e-05 0.145525 310434  949.986
1.96053e-05 0.145533 310575  949.498
1.96316e-05 0.145541 310672  948.993
1.96579e-05 0.145548 310724  948.465
1.96842e-05 0.145555 310733  947.91
1.97105e-05 0.145562 310698  947.325
1.97368e-05 0.145569 310620  946.708
1.97632e-05 0.145576 310499  946.058
1.97895e-05 0.145583 310337  945.373
1.98158e-05 0.14559 310134  944.653
1.98421e-05 0.145597 309891  943.903
1.98684e-05 0.145603 309609  943.126
1.98947e-05 0.14561 309288  942.322
1.99211e-05 0.145616 308929  941.601
1.99474e-05 0.145623 308533  940.861
1.99737e-05 0.145629 308101  940.098
2e-05 0.145635 307634  939.314
2.00263e-05 0.145641 307131  938.509
2.00526e-05 0.145647 306594  937.684
2.00789e-05 0.145653 306024  936.841
2.01053e-05 0.145658 305422  935.982
2.01316e-05 0.145664 304790  935.106
2.01579e-05 0.14567 304128  934.328
2.01842e-05 0.145675 303439  933.823
2.02105e-05 0.145681 302723  933.301
2.02368e-05 0.145686 301981  932.761
2.02632e-05 0.145691 301216  932.203
2.02895e-05 0.145697 300413  931.632
2.03158e-05 0.145702 299570  931.045
2.03421e-05 0.145707 298699  930.449
2.03684e-05 0.145712 297807  929.917
2.03947e-05 0.145717 296897  929.375
2.04211e-05 0.145721 295973  928.825
2.04474e-05 0.145726 295178  928.265
2.04737e-05 0.145731 294798  928.97
2.05e-05 0.145736 294394  929.995
2.05263e-05 0.14574 293967  930.961
2.05526e-05 0.145745 293518  931.872
2.05789e-05 0.145749 293048  932.727
2.06053e-05 0.145753 292558  933.53
2.06316e-05 0.145758 292045  934.282
2.06579e-05 0.145762 291511  934.983
2.06842e-05 0.145766 290955  935.635
2.07105e-05 0.14577 290377  936.241
2.07368e-05 0.145774 289776  936.8
2.07632e-05 0.145779 289202  937.314
2.07895e-05 0.145783 288793  937.784
2.08158e-05 0.145787 288360  938.211
2.08421e-05 0.14579 287903  938.596
2.08684e-05 0.145794 287422  938.94
2.08947e-05 0.145798 286917  939.243
2.09211e-05 0.145802 286389  939.506
2.09474e-05 0.145806 285839  939.729
2.09737e-05 0.145809 285266  940.058
2.1e-05 0.145813 284672  942.382
2.10263e-05 0.145817 284056  944.687
2.10526e-05 0.14582 283419  946.968
2.10789e-05 0.145824 282761  949.223
2.11053e-05 0.145828 283589  951.449
2.11316e-05 0.145831 285030  953.645
2.11579e-05 0.145835 286431  955.807
2.11842e-05 0.145838 287794  957.968
2.12105e-05 0.145842 289116  960.27
2.12368e-05 0.145845 290396  962.874
2.12632e-05 0.145848 291635  965.457
2.12895e-05 0.145852 292831  968.014
2.13158e-05 0.145855 293985  970.539
2.13421e-05 0.145859 295095  973.029
2.13684e-05 0.145862 296161  975.478
2.13947e-05 0.145865 297184  977.882
2.14211e-05 0.145869 298151  980.234
2.14474e-05 0.145872 299066  982.53
2.14737e-05 0.145875 299935  984.765
2.15e-05 0.145879 300763  986.927
2.15263e-05 0.145882 301551  989.008
2.15526e-05 0.145885 302299  991.002
2.15789e-05 0.145888 303003  992.91
2.16053e-05 0.145892 303664  994.731
2.16316e-05 0.145895 304282  996.466
2.16579e-05 0.145898 304859  998.113
2.16842e-05 0.145901 305393  999.674
2.17105e-05 0.145905 305887  1001.15
2.17368e-05 0.145908 306343  1002.54
2.17632e-05 0.145911 306761  1003.85
2.17895e-05 0.145914 307140  1005.08
2.18158e-05 0.145918 307482  1006.22
2.18421e-05 0.145921 307787  1007.29
2.18684e-05 0.145924 308054  1008.28
2.18947e-05 0.145927 308284  1009.2
2.19211e-05 0.145931 308478  1010.04
2.19474e-05 0.145934 308634  1011.12
2.19737e-05 0.145937 308755  1012.13
2.2e-05 0.14594 308838  1013.07
2.20263e-05 0.145944 308886  1013.94
2.20526e-05 0.145947 308897  1014.73
2.20789e-05 0.14595 308874  1015.49
2.21053e-05 0.145953 308815  1016.22
2.21316e-05 0.145957 308721  1016.91
2.21579e-05 0.14596 308589  1017.57
2.21842e-05 0.145963 308420  1018.2
2.22105e-05 0.145967 308215  1018.8
2.22368e-05 0.14597 307977  1019.37
2.22632e-05 0.145973 307706  1019.9
2.22895e-05 0.145977 307404  1020.41
2.23158e-05 0.14598 307067  1021
2.23421e-05 0.145983 306708  1021.57
2.23684e-05 0.145987 306330  1022.11
2.23947e-05 0.14599 305931  1022.64
2.24211e-05 0.145994 305509  1024.33
2.24474e-05 0.145997 305065  1025.97
2.24737e-05 0.146 304599  1027.55
2.25e-05 0.146004 304112  1029.08
2.25263e-05 0.146007 303604  1030.56
2.25526e-05 0.146011 303075  1032.06
2.25789e-05 0.146014 302619  1033.49
2.26053e-05 0.146018 302146  1034.84
2.26316e-05 0.146021 301651  1036.11
2.26579e-05 0.146025 301133  1037.31
2.26842e-05 0.146029 300592  1038.43
2.27105e-05 0.146032 300029  1039.53
2.27368e-05 0.146036 299444  1040.63
2.27632e-05 0.14604 298835  1041.68
2.27895e-05 0.146043 298204  1042.69
2.28158e-05 0.146047 297550  1043.65
2.28421e-05 0.146051 296873  1044.57
2.28684e-05 0.146055 296173  1045.46
2.28947e-05 0.146059 295450  1046.3
2.29211e-05 0.146062 294705  1047.11
2.29474e-05 0.146066 293937  1047.88
2.29737e-05 0.14607 293148  1048.61
2.3e-05 0.146074 292337  1049.3
2.30263e-05 0.146078 291506  1049.96
2.30526e-05 0.146082 290657  1050.59
2.30789e-05 0.146086 289792  1051.18
2.31053e-05 0.146091 288913  1051.74
2.31316e-05 0.146095 288021  1052.27
2.31579e-05 0.146099 287116  1052.77
2.31842e-05 0.146103 286197  1053.24
2.32105e-05 0.146108 285266  1053.67
2.32368e-05 0.146112 284323  1054.08
2.32632e-05 0.146116 283368  1054.47
2.32895e-05 0.146121 282402  1054.82
2.33158e-05 0.146125 281428  1055.14
2.33421e-05 0.14613 280445  1055.44
2.33684e-05 0.146135 279454  1055.71
2.33947e-05 0.146139 278455  1055.95
2.34211e-05 0.146144 277448  1056.16
2.34474e-05 0.146149 276435  1056.33
2.34737e-05 0.146154 275414  1056.48
2.35e-05 0.146159 274386  1056.59
2.35263e-05 0.146163 273352  1056.67
2.35526e-05 0.146169 272312  1056.72
2.35789e-05 0.146174 271265  1056.73
2.36053e-05 0.146179 270213  1056.7
2.36316e-05 0.146184 269155  1056.64
2.36579e-05 0.146189 268091  1056.55
2.36842e-05 0.146195 267021  1056.41
2.37105e-05 0.1462 265945  1056.25
2.37368e-05 0.146206 264865  1056.05
2.37632e-05 0.146211 263780  1055.82
2.37895e-05 0.146217 263441  1055.56
2.38158e-05 0.146223 263502  1055.27
2.38421e-05 0.146229 263542  1054.95
2.38684e-05 0.146234 263562  1054.6
2.38947e-05 0.14624 263563  1054.23
2.39211e-05 0.146246 263544  1053.83
2.39474e-05 0.146253 264170  1053.42
2.39737e-05 0.146259 264956  1052.98
2.4e-05 0.146265 265688  1052.52
2.40263e-05 0.146271 266364  1052.04
2.40526e-05 0.146278 266986  1051.55
2.40789e-05 0.146284 267554  1051.04
2.41053e-05 0.146291 268065  1050.52
2.41316e-05 0.146298 268498  1049.99
2.41579e-05 0.146305 268867  1049.45
2.41842e-05 0.146311 269179  1048.9
2.42105e-05 0.146318 269606  1048.35
2.42368e-05 0.146325 270242  1047.79
2.42632e-05 0.146333 270831  1047.23
2.42895e-05 0.14634 271372  1046.67
2.43158e-05 0.146347 271865  1046.1
2.43421e-05 0.146354 272312  1045.57
2.43684e-05 0.146362 272712  1045.03
2.43947e-05 0.146369 273076  1044.49
2.44211e-05 0.146377 273407  1043.95
2.44474e-05 0.146385 273705  1043.4
2.44737e-05 0.146393 273969  1042.84
2.45e-05 0.146401 274297  1042.28
2.45263e-05 0.146408 274793  1041.71
2.45526e-05 0.146417 275226  1041.13
2.45789e-05 0.146425 275599  1040.54
2.46053e-05 0.146433 275913  1039.94
2.46316e-05 0.146441 276170  1039.33
2.46579e-05 0.14645 276372  1038.71
2.46842e-05 0.146458 276520  1038.07
2.47105e-05 0.146467 276616  1037.42
2.47368e-05 0.146475 276661  1036.76
2.47632e-05 0.146484 276658  1036.08
2.47895e-05 0.146493 276606  1035.39
2.48158e-05 0.146501 276510  1034.68
2.48421e-05 0.14651 276382  1033.96
2.48684e-05 0.146519 276220  1033.22
2.48947e-05 0.146528 276026  1032.46
2.49211e-05 0.146537 275801  1031.69
2.49474e-05 0.146547 275546  1030.9
2.49737e-05 0.146556 275258  1030.1
2.5e-05 0.146565 274936  1029.28
2.50263e-05 0.146575 274581  1028.44
2.50526e-05 0.146584 274191  1027.75
2.50789e-05 0.146593 273765  1027.25
2.51053e-05 0.146603 273304  1026.73
2.51316e-05 0.146613 272808  1026.19
2.51579e-05 0.146622 272279  1025.64
2.51842e-05 0.146632 271719  1025.06
2.52105e-05 0.146642 271129  1024.47
2.52368e-05 0.146652 270880  1023.85
2.52632e-05 0.146661 272000  1023.22
2.52895e-05 0.146671 273825  1022.57
2.53158e-05 0.146681 275614  1021.9
2.53421e-05 0.146691 277367  1021.22
2.53684e-05 0.146701 279084  1020.52
2.53947e-05 0.146711 280765  1019.8
2.54211e-05 0.146721 282408  1019.07
2.54474e-05 0.146732 284013  1018.32
2.54737e-05 0.146742 285578  1017.55
2.55e-05 0.146752 287102  1016.77
2.55263e-05 0.146762 288585  1015.98
2.55526e-05 0.146772 290026  1015.17
2.55789e-05 0.146783 291424  1014.35
2.56053e-05 0.146793 292779  1013.52
2.56316e-05 0.146803 294090  1012.67
2.56579e-05 0.146814 295357  1011.81
2.56842e-05 0.146824 296579  1010.93
2.57105e-05 0.146834 297757  1010.05
2.57368e-05 0.146845 298890  1009.15
2.57632e-05 0.146855 299978  1008.24
2.57895e-05 0.146866 301022  1007.32
2.58158e-05 0.146876 302012  1006.39
2.58421e-05 0.146886 302948  1005.45
2.58684e-05 0.146897 303833  1004.5
2.58947e-05 0.146907 304669  1003.54
2.59211e-05 0.146918 305457  1002.57
2.59474e-05 0.146928 306200  1001.59
2.59737e-05 0.146938 306900  1000.61
2.6e-05 0.146949 307557  999.612
2.60263e-05 0.146959 308173  998.608
2.60526e-05 0.14697 308749  997.596
2.60789e-05 0.14698 309287  996.577
2.61053e-05 0.146991 309783  995.551
2.61316e-05 0.147001 310239  994.518
2.61579e-05 0.147011 310654  993.479
2.61842e-05 0.147022 311032  992.434
2.62105e-05 0.147032 311373  991.383
2.62368e-05 0.147042 311677  990.388
2.62632e-05 0.147053 311946  989.441
2.62895e-05 0.147063 312178  988.477
2.63158e-05 0.147073 312375  987.494
2.63421e-05 0.147084 312537  986.493
2.63684e-05 0.147094 312665  985.474
2.63947e-05 0.147104 312758  984.488
2.64211e-05 0.147114 312819  983.673
2.64474e-05 0.147124 312846  982.862
2.64737e-05 0.147134 312841  982.054
2.65e-05 0.147145 312804  981.248
2.65263e-05 0.147155 312736  980.444
2.65526e-05 0.147165 312636  979.641
2.65789e-05 0.147175 312507  978.839
2.66053e-05 0.147185 312351  978.038
2.66316e-05 0.147195 312166  977.237
2.66579e-05 0.147205 311955  976.437
2.66842e-05 0.147215 311715  975.638
2.67105e-05 0.147224 311447  974.841
2.67368e-05 0.147234 311150  974.044
2.67632e-05 0.147244 310833  973.248
2.67895e-05 0.147254 310563  972.453
2.68158e-05 0.147264 310265  971.659
2.68421e-05 0.147273 309941  970.867
2.68684e-05 0.147283 309591  970.075
2.68947e-05 0.147293 309213  969.347
2.69211e-05 0.147302 308809  968.759
2.69474e-05 0.147312 308379  968.173
2.69737e-05 0.147321 307922  967.584
2.7e-05 0.147331 307439  966.992
2.70263e-05 0.14734 306930  966.397
2.70526e-05 0.14735 306396  965.801
2.70789e-05 0.147359 305836  965.202
2.71053e-05 0.147368 305251  964.6
2.71316e-05 0.147377 304642  963.996
2.71579e-05 0.147387 304009  963.389
2.71842e-05 0.147396 303352  962.779
2.72105e-05 0.147405 302675  962.166
2.72368e-05 0.147414 301978  961.55
2.72632e-05 0.147423 301259  960.93
2.72895e-05 0.147432 300516  960.306
2.73158e-05 0.147441 299751  959.678
2.73421e-05 0.14745 298964  959.045
2.73684e-05 0.147459 298155  958.408
2.73947e-05 0.147467 297326  957.766
2.74211e-05 0.147476 296477  957.118
2.74474e-05 0.147485 295608  956.465
2.74737e-05 0.147493 294720  955.807
2.75e-05 0.147502 293815  955.143
2.75263e-05 0.147511 292891  954.473
2.75526e-05 0.147519 291952  953.798
2.75789e-05 0.147527 290996  953.117
2.76053e-05 0.147536 290026  952.429
2.76316e-05 0.147544 289042  951.737
2.76579e-05 0.147552 288044  951.038
2.76842e-05 0.147561 287031  950.334
2.77105e-05 0.147569 285993  949.623
2.77368e-05 0.147577 284931  948.908
2.77632e-05 0.147585 283845  948.187
2.77895e-05 0.147593 282739  947.461
2.78158e-05 0.147601 281613  946.73
2.78421e-05 0.147609 280469  945.994
2.78684e-05 0.147616 279308  945.254
2.78947e-05 0.147624 278131  944.511
2.79211e-05 0.147632 276940  943.764
2.79474e-05 0.147639 277164  943.014
2.79737e-05 0.147647 278674  942.262
2.8e-05 0.147655 280144  941.507
2.80263e-05 0.147662 281567  940.751
2.80526e-05 0.147669 282942  939.994
2.80789e-05 0.147677 284266  939.236
2.81053e-05 0.147684 285539  938.479
2.81316e-05 0.147691 286758  937.722
2.81579e-05 0.147698 287921  936.967
2.81842e-05 0.147705 289028  936.229
2.82105e-05 0.147713 290076  935.942
2.82368e-05 0.14772 291067  935.625
2.82632e-05 0.147726 292000  935.278
2.82895e-05 0.147733 292877  935.096
2.83158e-05 0.14774 293697  934.921
2.83421e-05 0.147747 294461  934.731
2.83684e-05 0.147753 295168  934.524
2.83947e-05 0.14776 295823  934.3
2.84211e-05 0.147767 296429  934.054
2.84474e-05 0.147773 296985  933.785
2.84737e-05 0.147779 297494  933.489
2.85e-05 0.147786 297955  933.166
2.85263e-05 0.147792 298368  932.816
2.85526e-05 0.147798 298734  932.437
2.85789e-05 0.147805 299054  932.027
2.86053e-05 0.147811 299327  931.588
2.86316e-05 0.147817 299553  931.119
2.86579e-05 0.147823 300326  930.621
2.86842e-05 0.147829 301169  930.096
2.87105e-05 0.147834 301951  929.545
2.87368e-05 0.14784 302670  928.968
2.87632e-05 0.147846 303326  928.37
2.87895e-05 0.147851 303918  927.753
2.88158e-05 0.147857 304445  927.12
2.88421e-05 0.147863 304908  926.473
2.88684e-05 0.147868 305307  925.814
2.88947e-05 0.147873 305640  925.266
2.89211e-05 0.147879 305908  924.757
2.89474e-05 0.147884 306110  924.231
2.89737e-05 0.147889 306248  923.687
2.9e-05 0.147894 306320  923.129
2.90263e-05 0.147899 306326  922.556
2.90526e-05 0.147904 306267  921.971
2.90789e-05 0.147909 306142  921.375
2.91053e-05 0.147914 305950  920.768
2.91316e-05 0.147919 305690  920.151
2.91579e-05 0.147924 305359  919.688
2.91842e-05 0.147928 304963  919.293
2.92105e-05 0.147933 304519  918.887
2.92368e-05 0.147937 304026  918.468
2.92632e-05 0.147942 303480  918.034
2.92895e-05 0.147946 302867  917.586
2.93158e-05 0.147951 302227  917.124
2.93421e-05 0.147955 301567  916.649
2.93684e-05 0.147959 300889  916.161
2.93947e-05 0.147963 300193  915.661
2.94211e-05 0.147968 299819  915.149
2.94474e-05 0.147972 299892  914.627
2.94737e-05 0.147976 299915  914.096
2.95e-05 0.14798 299891  913.555
2.95263e-05 0.147983 299822  913.006
2.95526e-05 0.147987 299708  912.45
2.95789e-05 0.147991 299551  911.918
2.96053e-05 0.147995 299351  911.44
2.96316e-05 0.147998 299103  910.955
2.96579e-05 0.148002 298808  910.462
2.96842e-05 0.148005 298419  909.961
2.97105e-05 0.148009 297961  909.453
